TEXT	TEXT_TN	TYPE	NOTE
"Section 4.1 Senior Announcers Section 4.2 Newsreaders/Continuity announcers Section 4.3 Newsreaders ( non-Today programme ) / Continuity announcers Section 4.4 Newsreaders Section 4.5 Newsreaders ( non-Today programme ) Section 4.6 Continuity announcers Section 4.7 Former staff Section 5 Frequencies and other means of reception Radio 4 is broadcast on : 92 95 MHz FM in England , and from some transmitters in Wales 95.8 MHz in central Scotland 96 MHz in Greater Belfast 103 104.5 from other transmitters in Wales and generally in Scotland and Northern Ireland 198 kHz longwave Medium wave in some areas : 720 kHz in London and Northern Ireland 1449 kHz in Aberdeen and North East Scotland DAB Standard FM content Subsidiary LW content , where applicable Freeview channel 704 ( FM only ) The Internet WMA live streaming Digital satellite : Radio 4 FM : Freesat channel 704 Sky channel 104 Radio 4 LW : Freesat channel 710 Sky channel 143 Virgin Media channel 904 ( FM ) , channel 911 ( LW ) Selected other cable television providers ( Also on various frequencies on analogue cable networks ) UPC Ireland channel 910 in Republic of Ireland TalkTalk TV channel 604 Section 6 Criticisms There have been criticisms voiced by newspapers in recent years over a perceived ' liberal ' bias at Radio 4 across a range of issues such as the EU and the Iraq War , as well as sycophancy in interviews , particularly on the popular morning news magazine ' Today ' as part of a reported perception of a general ' malaise ' at the BBC"	" Section four point one  Senior Announcers Section four point two  Newsreaders slash Continuity announcers Section four point three  Newsreaders ( nonToday programme )  slash  Continuity announcers Section four point four  Newsreaders Section four point five  Newsreaders ( nonToday programme ) Section four point six  Continuity announcers Section four point seven  Former staff Section five Frequencies and other means of reception Radio four is broadcast on : ninety two 9five MHz FM in England , and from some transmitters in Wales ninety five point eight  MHz in central Scotland ninety six MHz in Greater Belfast one hundred and three tenfour point five  from other transmitters in Wales and generally in Scotland and Northern Ireland one hundred and ninety eight kHz longwave Medium wave in some areas : seven hundred and twenty kHz in London and Northern Ireland 1fourfour9 kHz in Aberdeen and North East Scotland DAB Standard FM content Subsidiary LW content , where applicable Freeview channel 70four ( FM only ) The Internet WMA live streaming Digital satellite : Radio four FM : Freesat channel 70four Sky channel tenfour Radio four LW : Freesat channel 7ten Sky channel 1four3 Virgin Media channel 90four ( FM ) , channel nine hundred and eleven ( LW ) Selected other cable television providers ( Also on various frequencies on analog cable networks ) UPC Ireland channel 9ten in Republic of Ireland TalkTalk TV channel six0four Section six Criticisms There have been criticisms voiced by newspapers in recent years over one perceived ' liberal ' bias at Radio four across one range of issues such as the EU and the Iraq War , as well as sycophancy in interviews , particularly on the popular morning news magazine ' Today ' as part of one reported perception of one general ' malaise ' at the BBC "		
"Section 4.1 Senior Announcers Section 4.2 Newsreaders/Continuity announcers Section 4.3 Newsreaders ( non-Today programme ) / Continuity announcers Section 4.4 Newsreaders Section 4.5 Newsreaders ( non-Today programme ) Section 4.6 Continuity announcers Section 4.7 Former staff Section 5 Frequencies and other means of reception Radio 4 is broadcast on : 92 95 MHz FM in England , and from some transmitters in Wales 95.8 MHz in central Scotland 96 MHz in Greater Belfast 103 104.5 from other transmitters in Wales and generally in Scotland and Northern Ireland 198 kHz longwave Medium wave in some areas : 720 kHz in London and Northern Ireland 1449 kHz in Aberdeen and North East Scotland DAB Standard FM content Subsidiary LW content , where applicable Freeview channel 704 ( FM only ) The Internet WMA live streaming Digital satellite : Radio 4 FM : Freesat channel 704 Sky channel 104 Radio 4 LW : Freesat channel 710 Sky channel 143 Virgin Media channel 904 ( FM ) , channel 911 ( LW ) Selected other cable television providers ( Also on various frequencies on analogue cable networks ) UPC Ireland channel 910 in Republic of Ireland TalkTalk TV channel 604 Section 6 Criticisms There have been criticisms voiced by newspapers in recent years over a perceived ' liberal ' bias at Radio 4 across a range of issues such as the EU and the Iraq War , as well as sycophancy in interviews , particularly on the popular morning news magazine ' Today ' as part of a reported perception of a general ' malaise ' at the BBC"	" Section four point one  Senior Announcers Section four point two  Newsreaders slash Continuity announcers Section four point three  Newsreaders ( nonToday programme )  slash  Continuity announcers Section four point four  Newsreaders Section four point five  Newsreaders ( nonToday programme ) Section four point six  Continuity announcers Section four point seven  Former staff Section five Frequencies and other means of reception Radio four is broadcast on : ninety two 9five MHz FM in England , and from some transmitters in Wales ninety five point eight  MHz in central Scotland ninety six MHz in Greater Belfast one hundred and three tenfour point five  from other transmitters in Wales and generally in Scotland and Northern Ireland one hundred and ninety eight kHz longwave Medium wave in some areas : seven hundred and twenty kHz in London and Northern Ireland 1fourfour9 kHz in Aberdeen and North East Scotland DAB Standard FM content Subsidiary LW content , where applicable Freeview channel 70four ( FM only ) The Internet WMA live streaming Digital satellite : Radio four FM : Freesat channel 70four Sky channel tenfour Radio four LW : Freesat channel 7ten Sky channel 1four3 Virgin Media channel 90four ( FM ) , channel nine hundred and eleven ( LW ) Selected other cable television providers ( Also on various frequencies on analog cable networks ) UPC Ireland channel 9ten in Republic of Ireland TalkTalk TV channel six0four Section six Criticisms There have been criticisms voiced by newspapers in recent years over one perceived ' liberal ' bias at Radio four across one range of issues such as the EU and the Iraq War , as well as sycophancy in interviews , particularly on the popular morning news magazine ' Today ' as part of one reported perception of one general ' malaise ' at the BBC "		
"Section 4.1 Senior Announcers Section 4.2 Newsreaders/Continuity announcers Section 4.3 Newsreaders ( non-Today programme ) / Continuity announcers Section 4.4 Newsreaders Section 4.5 Newsreaders ( non-Today programme ) Section 4.6 Continuity announcers Section 4.7 Former staff Section 5 Frequencies and other means of reception Radio 4 is broadcast on : 92 95 MHz FM in England , and from some transmitters in Wales 95.8 MHz in central Scotland 96 MHz in Greater Belfast 103 104.5 from other transmitters in Wales and generally in Scotland and Northern Ireland 198 kHz longwave Medium wave in some areas : 720 kHz in London and Northern Ireland 1449 kHz in Aberdeen and North East Scotland DAB Standard FM content Subsidiary LW content , where applicable Freeview channel 704 ( FM only ) The Internet WMA live streaming Digital satellite : Radio 4 FM : Freesat channel 704 Sky channel 104 Radio 4 LW : Freesat channel 710 Sky channel 143 Virgin Media channel 904 ( FM ) , channel 911 ( LW ) Selected other cable television providers ( Also on various frequencies on analogue cable networks ) UPC Ireland channel 910 in Republic of Ireland TalkTalk TV channel 604 Section 6 Criticisms There have been criticisms voiced by newspapers in recent years over a perceived ' liberal ' bias at Radio 4 across a range of issues such as the EU and the Iraq War , as well as sycophancy in interviews , particularly on the popular morning news magazine ' Today ' as part of a reported perception of a general ' malaise ' at the BBC"	" Section four point one  Senior Announcers Section four point two  Newsreaders slash Continuity announcers Section four point three  Newsreaders ( nonToday programme )  slash  Continuity announcers Section four point four  Newsreaders Section four point five  Newsreaders ( nonToday programme ) Section four point six  Continuity announcers Section four point seven  Former staff Section five Frequencies and other means of reception Radio four is broadcast on : ninety two 9five MHz FM in England , and from some transmitters in Wales ninety five point eight  MHz in central Scotland ninety six MHz in Greater Belfast one hundred and three tenfour point five  from other transmitters in Wales and generally in Scotland and Northern Ireland one hundred and ninety eight kHz longwave Medium wave in some areas : seven hundred and twenty kHz in London and Northern Ireland 1fourfour9 kHz in Aberdeen and North East Scotland DAB Standard FM content Subsidiary LW content , where applicable Freeview channel 70four ( FM only ) The Internet WMA live streaming Digital satellite : Radio four FM : Freesat channel 70four Sky channel tenfour Radio four LW : Freesat channel 7ten Sky channel 1four3 Virgin Media channel 90four ( FM ) , channel nine hundred and eleven ( LW ) Selected other cable television providers ( Also on various frequencies on analog cable networks ) UPC Ireland channel 9ten in Republic of Ireland TalkTalk TV channel six0four Section six Criticisms There have been criticisms voiced by newspapers in recent years over one perceived ' liberal ' bias at Radio four across one range of issues such as the EU and the Iraq War , as well as sycophancy in interviews , particularly on the popular morning news magazine ' Today ' as part of one reported perception of one general ' malaise ' at the BBC "		
"Section 4.1 Senior Announcers Section 4.2 Newsreaders/Continuity announcers Section 4.3 Newsreaders ( non-Today programme ) / Continuity announcers Section 4.4 Newsreaders Section 4.5 Newsreaders ( non-Today programme ) Section 4.6 Continuity announcers Section 4.7 Former staff Section 5 Frequencies and other means of reception Radio 4 is broadcast on : 92 95 MHz FM in England , and from some transmitters in Wales 95.8 MHz in central Scotland 96 MHz in Greater Belfast 103 104.5 from other transmitters in Wales and generally in Scotland and Northern Ireland 198 kHz longwave Medium wave in some areas : 720 kHz in London and Northern Ireland 1449 kHz in Aberdeen and North East Scotland DAB Standard FM content Subsidiary LW content , where applicable Freeview channel 704 ( FM only ) The Internet WMA live streaming Digital satellite : Radio 4 FM : Freesat channel 704 Sky channel 104 Radio 4 LW : Freesat channel 710 Sky channel 143 Virgin Media channel 904 ( FM ) , channel 911 ( LW ) Selected other cable television providers ( Also on various frequencies on analogue cable networks ) UPC Ireland channel 910 in Republic of Ireland TalkTalk TV channel 604 Section 6 Criticisms There have been criticisms voiced by newspapers in recent years over a perceived ' liberal ' bias at Radio 4 across a range of issues such as the EU and the Iraq War , as well as sycophancy in interviews , particularly on the popular morning news magazine ' Today ' as part of a reported perception of a general ' malaise ' at the BBC"	" Section four point one  Senior Announcers Section four point two  Newsreaders slash Continuity announcers Section four point three  Newsreaders ( nonToday programme )  slash  Continuity announcers Section four point four  Newsreaders Section four point five  Newsreaders ( nonToday programme ) Section four point six  Continuity announcers Section four point seven  Former staff Section five Frequencies and other means of reception Radio four is broadcast on : ninety two 9five MHz FM in England , and from some transmitters in Wales ninety five point eight  MHz in central Scotland ninety six MHz in Greater Belfast one hundred and three tenfour point five  from other transmitters in Wales and generally in Scotland and Northern Ireland one hundred and ninety eight kHz longwave Medium wave in some areas : seven hundred and twenty kHz in London and Northern Ireland 1fourfour9 kHz in Aberdeen and North East Scotland DAB Standard FM content Subsidiary LW content , where applicable Freeview channel 70four ( FM only ) The Internet WMA live streaming Digital satellite : Radio four FM : Freesat channel 70four Sky channel tenfour Radio four LW : Freesat channel 7ten Sky channel 1four3 Virgin Media channel 90four ( FM ) , channel nine hundred and eleven ( LW ) Selected other cable television providers ( Also on various frequencies on analog cable networks ) UPC Ireland channel 9ten in Republic of Ireland TalkTalk TV channel six0four Section six Criticisms There have been criticisms voiced by newspapers in recent years over one perceived ' liberal ' bias at Radio four across one range of issues such as the EU and the Iraq War , as well as sycophancy in interviews , particularly on the popular morning news magazine ' Today ' as part of one reported perception of one general ' malaise ' at the BBC "		
"Section 4.1 Senior Announcers Section 4.2 Newsreaders/Continuity announcers Section 4.3 Newsreaders ( non-Today programme ) / Continuity announcers Section 4.4 Newsreaders Section 4.5 Newsreaders ( non-Today programme ) Section 4.6 Continuity announcers Section 4.7 Former staff Section 5 Frequencies and other means of reception Radio 4 is broadcast on : 92 95 MHz FM in England , and from some transmitters in Wales 95.8 MHz in central Scotland 96 MHz in Greater Belfast 103 104.5 from other transmitters in Wales and generally in Scotland and Northern Ireland 198 kHz longwave Medium wave in some areas : 720 kHz in London and Northern Ireland 1449 kHz in Aberdeen and North East Scotland DAB Standard FM content Subsidiary LW content , where applicable Freeview channel 704 ( FM only ) The Internet WMA live streaming Digital satellite : Radio 4 FM : Freesat channel 704 Sky channel 104 Radio 4 LW : Freesat channel 710 Sky channel 143 Virgin Media channel 904 ( FM ) , channel 911 ( LW ) Selected other cable television providers ( Also on various frequencies on analogue cable networks ) UPC Ireland channel 910 in Republic of Ireland TalkTalk TV channel 604 Section 6 Criticisms There have been criticisms voiced by newspapers in recent years over a perceived ' liberal ' bias at Radio 4 across a range of issues such as the EU and the Iraq War , as well as sycophancy in interviews , particularly on the popular morning news magazine ' Today ' as part of a reported perception of a general ' malaise ' at the BBC"	" Section four point one  Senior Announcers Section four point two  Newsreaders slash Continuity announcers Section four point three  Newsreaders ( nonToday programme )  slash  Continuity announcers Section four point four  Newsreaders Section four point five  Newsreaders ( nonToday programme ) Section four point six  Continuity announcers Section four point seven  Former staff Section five Frequencies and other means of reception Radio four is broadcast on : ninety two 9five MHz FM in England , and from some transmitters in Wales ninety five point eight  MHz in central Scotland ninety six MHz in Greater Belfast one hundred and three tenfour point five  from other transmitters in Wales and generally in Scotland and Northern Ireland one hundred and ninety eight kHz longwave Medium wave in some areas : seven hundred and twenty kHz in London and Northern Ireland 1fourfour9 kHz in Aberdeen and North East Scotland DAB Standard FM content Subsidiary LW content , where applicable Freeview channel 70four ( FM only ) The Internet WMA live streaming Digital satellite : Radio four FM : Freesat channel 70four Sky channel tenfour Radio four LW : Freesat channel 7ten Sky channel 1four3 Virgin Media channel 90four ( FM ) , channel nine hundred and eleven ( LW ) Selected other cable television providers ( Also on various frequencies on analog cable networks ) UPC Ireland channel 9ten in Republic of Ireland TalkTalk TV channel six0four Section six Criticisms There have been criticisms voiced by newspapers in recent years over one perceived ' liberal ' bias at Radio four across one range of issues such as the EU and the Iraq War , as well as sycophancy in interviews , particularly on the popular morning news magazine ' Today ' as part of one reported perception of one general ' malaise ' at the BBC "		
"Section 4.1 Senior Announcers Section 4.2 Newsreaders/Continuity announcers Section 4.3 Newsreaders ( non-Today programme ) / Continuity announcers Section 4.4 Newsreaders Section 4.5 Newsreaders ( non-Today programme ) Section 4.6 Continuity announcers Section 4.7 Former staff Section 5 Frequencies and other means of reception Radio 4 is broadcast on : 92 95 MHz FM in England , and from some transmitters in Wales 95.8 MHz in central Scotland 96 MHz in Greater Belfast 103 104.5 from other transmitters in Wales and generally in Scotland and Northern Ireland 198 kHz longwave Medium wave in some areas : 720 kHz in London and Northern Ireland 1449 kHz in Aberdeen and North East Scotland DAB Standard FM content Subsidiary LW content , where applicable Freeview channel 704 ( FM only ) The Internet WMA live streaming Digital satellite : Radio 4 FM : Freesat channel 704 Sky channel 104 Radio 4 LW : Freesat channel 710 Sky channel 143 Virgin Media channel 904 ( FM ) , channel 911 ( LW ) Selected other cable television providers ( Also on various frequencies on analogue cable networks ) UPC Ireland channel 910 in Republic of Ireland TalkTalk TV channel 604 Section 6 Criticisms There have been criticisms voiced by newspapers in recent years over a perceived ' liberal ' bias at Radio 4 across a range of issues such as the EU and the Iraq War , as well as sycophancy in interviews , particularly on the popular morning news magazine ' Today ' as part of a reported perception of a general ' malaise ' at the BBC"	" Section four point one  Senior Announcers Section four point two  Newsreaders slash Continuity announcers Section four point three  Newsreaders ( nonToday programme )  slash  Continuity announcers Section four point four  Newsreaders Section four point five  Newsreaders ( nonToday programme ) Section four point six  Continuity announcers Section four point seven  Former staff Section five Frequencies and other means of reception Radio four is broadcast on : ninety two 9five MHz FM in England , and from some transmitters in Wales ninety five point eight  MHz in central Scotland ninety six MHz in Greater Belfast one hundred and three tenfour point five  from other transmitters in Wales and generally in Scotland and Northern Ireland one hundred and ninety eight kHz longwave Medium wave in some areas : seven hundred and twenty kHz in London and Northern Ireland 1fourfour9 kHz in Aberdeen and North East Scotland DAB Standard FM content Subsidiary LW content , where applicable Freeview channel 70four ( FM only ) The Internet WMA live streaming Digital satellite : Radio four FM : Freesat channel 70four Sky channel tenfour Radio four LW : Freesat channel 7ten Sky channel 1four3 Virgin Media channel 90four ( FM ) , channel nine hundred and eleven ( LW ) Selected other cable television providers ( Also on various frequencies on analog cable networks ) UPC Ireland channel 9ten in Republic of Ireland TalkTalk TV channel six0four Section six Criticisms There have been criticisms voiced by newspapers in recent years over one perceived ' liberal ' bias at Radio four across one range of issues such as the EU and the Iraq War , as well as sycophancy in interviews , particularly on the popular morning news magazine ' Today ' as part of one reported perception of one general ' malaise ' at the BBC "		
"Section 4.1 Senior Announcers Section 4.2 Newsreaders/Continuity announcers Section 4.3 Newsreaders ( non-Today programme ) / Continuity announcers Section 4.4 Newsreaders Section 4.5 Newsreaders ( non-Today programme ) Section 4.6 Continuity announcers Section 4.7 Former staff Section 5 Frequencies and other means of reception Radio 4 is broadcast on : 92 95 MHz FM in England , and from some transmitters in Wales 95.8 MHz in central Scotland 96 MHz in Greater Belfast 103 104.5 from other transmitters in Wales and generally in Scotland and Northern Ireland 198 kHz longwave Medium wave in some areas : 720 kHz in London and Northern Ireland 1449 kHz in Aberdeen and North East Scotland DAB Standard FM content Subsidiary LW content , where applicable Freeview channel 704 ( FM only ) The Internet WMA live streaming Digital satellite : Radio 4 FM : Freesat channel 704 Sky channel 104 Radio 4 LW : Freesat channel 710 Sky channel 143 Virgin Media channel 904 ( FM ) , channel 911 ( LW ) Selected other cable television providers ( Also on various frequencies on analogue cable networks ) UPC Ireland channel 910 in Republic of Ireland TalkTalk TV channel 604 Section 6 Criticisms There have been criticisms voiced by newspapers in recent years over a perceived ' liberal ' bias at Radio 4 across a range of issues such as the EU and the Iraq War , as well as sycophancy in interviews , particularly on the popular morning news magazine ' Today ' as part of a reported perception of a general ' malaise ' at the BBC"	" Section four point one  Senior Announcers Section four point two  Newsreaders slash Continuity announcers Section four point three  Newsreaders ( nonToday programme )  slash  Continuity announcers Section four point four  Newsreaders Section four point five  Newsreaders ( nonToday programme ) Section four point six  Continuity announcers Section four point seven  Former staff Section five Frequencies and other means of reception Radio four is broadcast on : ninety two 9five MHz FM in England , and from some transmitters in Wales ninety five point eight  MHz in central Scotland ninety six MHz in Greater Belfast one hundred and three tenfour point five  from other transmitters in Wales and generally in Scotland and Northern Ireland one hundred and ninety eight kHz longwave Medium wave in some areas : seven hundred and twenty kHz in London and Northern Ireland 1fourfour9 kHz in Aberdeen and North East Scotland DAB Standard FM content Subsidiary LW content , where applicable Freeview channel 70four ( FM only ) The Internet WMA live streaming Digital satellite : Radio four FM : Freesat channel 70four Sky channel tenfour Radio four LW : Freesat channel 7ten Sky channel 1four3 Virgin Media channel 90four ( FM ) , channel nine hundred and eleven ( LW ) Selected other cable television providers ( Also on various frequencies on analog cable networks ) UPC Ireland channel 9ten in Republic of Ireland TalkTalk TV channel six0four Section six Criticisms There have been criticisms voiced by newspapers in recent years over one perceived ' liberal ' bias at Radio four across one range of issues such as the EU and the Iraq War , as well as sycophancy in interviews , particularly on the popular morning news magazine ' Today ' as part of one reported perception of one general ' malaise ' at the BBC "		
"Section 4.1 Senior Announcers Section 4.2 Newsreaders/Continuity announcers Section 4.3 Newsreaders ( non-Today programme ) / Continuity announcers Section 4.4 Newsreaders Section 4.5 Newsreaders ( non-Today programme ) Section 4.6 Continuity announcers Section 4.7 Former staff Section 5 Frequencies and other means of reception Radio 4 is broadcast on : 92 95 MHz FM in England , and from some transmitters in Wales 95.8 MHz in central Scotland 96 MHz in Greater Belfast 103 104.5 from other transmitters in Wales and generally in Scotland and Northern Ireland 198 kHz longwave Medium wave in some areas : 720 kHz in London and Northern Ireland 1449 kHz in Aberdeen and North East Scotland DAB Standard FM content Subsidiary LW content , where applicable Freeview channel 704 ( FM only ) The Internet WMA live streaming Digital satellite : Radio 4 FM : Freesat channel 704 Sky channel 104 Radio 4 LW : Freesat channel 710 Sky channel 143 Virgin Media channel 904 ( FM ) , channel 911 ( LW ) Selected other cable television providers ( Also on various frequencies on analogue cable networks ) UPC Ireland channel 910 in Republic of Ireland TalkTalk TV channel 604 Section 6 Criticisms There have been criticisms voiced by newspapers in recent years over a perceived ' liberal ' bias at Radio 4 across a range of issues such as the EU and the Iraq War , as well as sycophancy in interviews , particularly on the popular morning news magazine ' Today ' as part of a reported perception of a general ' malaise ' at the BBC"	" Section four point one  Senior Announcers Section four point two  Newsreaders slash Continuity announcers Section four point three  Newsreaders ( nonToday programme )  slash  Continuity announcers Section four point four  Newsreaders Section four point five  Newsreaders ( nonToday programme ) Section four point six  Continuity announcers Section four point seven  Former staff Section five Frequencies and other means of reception Radio four is broadcast on : ninety two 9five MHz FM in England , and from some transmitters in Wales ninety five point eight  MHz in central Scotland ninety six MHz in Greater Belfast one hundred and three tenfour point five  from other transmitters in Wales and generally in Scotland and Northern Ireland one hundred and ninety eight kHz longwave Medium wave in some areas : seven hundred and twenty kHz in London and Northern Ireland 1fourfour9 kHz in Aberdeen and North East Scotland DAB Standard FM content Subsidiary LW content , where applicable Freeview channel 70four ( FM only ) The Internet WMA live streaming Digital satellite : Radio four FM : Freesat channel 70four Sky channel tenfour Radio four LW : Freesat channel 7ten Sky channel 1four3 Virgin Media channel 90four ( FM ) , channel nine hundred and eleven ( LW ) Selected other cable television providers ( Also on various frequencies on analog cable networks ) UPC Ireland channel 9ten in Republic of Ireland TalkTalk TV channel six0four Section six Criticisms There have been criticisms voiced by newspapers in recent years over one perceived ' liberal ' bias at Radio four across one range of issues such as the EU and the Iraq War , as well as sycophancy in interviews , particularly on the popular morning news magazine ' Today ' as part of one reported perception of one general ' malaise ' at the BBC "		
"Section 4.1 Senior Announcers Section 4.2 Newsreaders/Continuity announcers Section 4.3 Newsreaders ( non-Today programme ) / Continuity announcers Section 4.4 Newsreaders Section 4.5 Newsreaders ( non-Today programme ) Section 4.6 Continuity announcers Section 4.7 Former staff Section 5 Frequencies and other means of reception Radio 4 is broadcast on : 92 95 MHz FM in England , and from some transmitters in Wales 95.8 MHz in central Scotland 96 MHz in Greater Belfast 103 104.5 from other transmitters in Wales and generally in Scotland and Northern Ireland 198 kHz longwave Medium wave in some areas : 720 kHz in London and Northern Ireland 1449 kHz in Aberdeen and North East Scotland DAB Standard FM content Subsidiary LW content , where applicable Freeview channel 704 ( FM only ) The Internet WMA live streaming Digital satellite : Radio 4 FM : Freesat channel 704 Sky channel 104 Radio 4 LW : Freesat channel 710 Sky channel 143 Virgin Media channel 904 ( FM ) , channel 911 ( LW ) Selected other cable television providers ( Also on various frequencies on analogue cable networks ) UPC Ireland channel 910 in Republic of Ireland TalkTalk TV channel 604 Section 6 Criticisms There have been criticisms voiced by newspapers in recent years over a perceived ' liberal ' bias at Radio 4 across a range of issues such as the EU and the Iraq War , as well as sycophancy in interviews , particularly on the popular morning news magazine ' Today ' as part of a reported perception of a general ' malaise ' at the BBC"	" Section four point one  Senior Announcers Section four point two  Newsreaders slash Continuity announcers Section four point three  Newsreaders ( nonToday programme )  slash  Continuity announcers Section four point four  Newsreaders Section four point five  Newsreaders ( nonToday programme ) Section four point six  Continuity announcers Section four point seven  Former staff Section five Frequencies and other means of reception Radio four is broadcast on : ninety two 9five MHz FM in England , and from some transmitters in Wales ninety five point eight  MHz in central Scotland ninety six MHz in Greater Belfast one hundred and three tenfour point five  from other transmitters in Wales and generally in Scotland and Northern Ireland one hundred and ninety eight kHz longwave Medium wave in some areas : seven hundred and twenty kHz in London and Northern Ireland 1fourfour9 kHz in Aberdeen and North East Scotland DAB Standard FM content Subsidiary LW content , where applicable Freeview channel 70four ( FM only ) The Internet WMA live streaming Digital satellite : Radio four FM : Freesat channel 70four Sky channel tenfour Radio four LW : Freesat channel 7ten Sky channel 1four3 Virgin Media channel 90four ( FM ) , channel nine hundred and eleven ( LW ) Selected other cable television providers ( Also on various frequencies on analog cable networks ) UPC Ireland channel 9ten in Republic of Ireland TalkTalk TV channel six0four Section six Criticisms There have been criticisms voiced by newspapers in recent years over one perceived ' liberal ' bias at Radio four across one range of issues such as the EU and the Iraq War , as well as sycophancy in interviews , particularly on the popular morning news magazine ' Today ' as part of one reported perception of one general ' malaise ' at the BBC "		
"Section 4.1 Senior Announcers Section 4.2 Newsreaders/Continuity announcers Section 4.3 Newsreaders ( non-Today programme ) / Continuity announcers Section 4.4 Newsreaders Section 4.5 Newsreaders ( non-Today programme ) Section 4.6 Continuity announcers Section 4.7 Former staff Section 5 Frequencies and other means of reception Radio 4 is broadcast on : 92 95 MHz FM in England , and from some transmitters in Wales 95.8 MHz in central Scotland 96 MHz in Greater Belfast 103 104.5 from other transmitters in Wales and generally in Scotland and Northern Ireland 198 kHz longwave Medium wave in some areas : 720 kHz in London and Northern Ireland 1449 kHz in Aberdeen and North East Scotland DAB Standard FM content Subsidiary LW content , where applicable Freeview channel 704 ( FM only ) The Internet WMA live streaming Digital satellite : Radio 4 FM : Freesat channel 704 Sky channel 104 Radio 4 LW : Freesat channel 710 Sky channel 143 Virgin Media channel 904 ( FM ) , channel 911 ( LW ) Selected other cable television providers ( Also on various frequencies on analogue cable networks ) UPC Ireland channel 910 in Republic of Ireland TalkTalk TV channel 604 Section 6 Criticisms There have been criticisms voiced by newspapers in recent years over a perceived ' liberal ' bias at Radio 4 across a range of issues such as the EU and the Iraq War , as well as sycophancy in interviews , particularly on the popular morning news magazine ' Today ' as part of a reported perception of a general ' malaise ' at the BBC"	" Section four point one  Senior Announcers Section four point two  Newsreaders slash Continuity announcers Section four point three  Newsreaders ( nonToday programme )  slash  Continuity announcers Section four point four  Newsreaders Section four point five  Newsreaders ( nonToday programme ) Section four point six  Continuity announcers Section four point seven  Former staff Section five Frequencies and other means of reception Radio four is broadcast on : ninety two 9five MHz FM in England , and from some transmitters in Wales ninety five point eight  MHz in central Scotland ninety six MHz in Greater Belfast one hundred and three tenfour point five  from other transmitters in Wales and generally in Scotland and Northern Ireland one hundred and ninety eight kHz longwave Medium wave in some areas : seven hundred and twenty kHz in London and Northern Ireland 1fourfour9 kHz in Aberdeen and North East Scotland DAB Standard FM content Subsidiary LW content , where applicable Freeview channel 70four ( FM only ) The Internet WMA live streaming Digital satellite : Radio four FM : Freesat channel 70four Sky channel tenfour Radio four LW : Freesat channel 7ten Sky channel 1four3 Virgin Media channel 90four ( FM ) , channel nine hundred and eleven ( LW ) Selected other cable television providers ( Also on various frequencies on analog cable networks ) UPC Ireland channel 9ten in Republic of Ireland TalkTalk TV channel six0four Section six Criticisms There have been criticisms voiced by newspapers in recent years over one perceived ' liberal ' bias at Radio four across one range of issues such as the EU and the Iraq War , as well as sycophancy in interviews , particularly on the popular morning news magazine ' Today ' as part of one reported perception of one general ' malaise ' at the BBC "		
